File name,Drug
mpimg_L8048-1_T72-DMSO-control-0455_S29_R1_001.fastq.gz.md5,
mpimg_L8048-1_T72-DMSO-control-0455_S29_R2_001.fastq.gz,
mpimg_L8048-1_T72-DMSO-control-0455_S29_R2_001.fastq.gz.md5,
mpimg_L8049-1_T72-DMSO-control-0456_S1_R1_001.fastq.gz,
mpimg_L8049-1_T72-DMSO-control-0456_S1_R1_001.fastq.gz.md5,
mpimg_L8049-1_T72-DMSO-control-0456_S1_R2_001.fastq.gz,
mpimg_L8049-1_T72-DMSO-control-0456_S1_R2_001.fastq.gz.md5,
mpimg_L8050-1_T168-DMSO-control-0457_S2_R1_001.fastq.gz,
mpimg_L8050-1_T168-DMSO-control-0457_S2_R1_001.fastq.gz.md5,
mpimg_L8050-1_T168-DMSO-control-0457_S2_R2_001.fastq.gz,
mpimg_L8050-1_T168-DMSO-control-0457_S2_R2_001.fastq.gz.md5,
mpimg_L8051-1_T168-DMSO-control-0458_S3_R1_001.fastq.gz,
mpimg_L8051-1_T168-DMSO-control-0458_S3_R1_001.fastq.gz.md5,
mpimg_L8051-1_T168-DMSO-control-0458_S3_R2_001.fastq.gz,
mpimg_L8051-1_T168-DMSO-control-0458_S3_R2_001.fastq.gz.md5,
mpimg_L8052-1_T168-DMSO-control-0459_S4_R1_001.fastq.gz,
mpimg_L8052-1_T168-DMSO-control-0459_S4_R1_001.fastq.gz.md5,
mpimg_L8052-1_T168-DMSO-control-0459_S4_R2_001.fastq.gz,
mpimg_L8052-1_T168-DMSO-control-0459_S4_R2_001.fastq.gz.md5,
mpimg_L8053-1_T240-DMSO-control-0460_S5_R1_001.fastq.gz,
mpimg_L8053-1_T240-DMSO-control-0460_S5_R1_001.fastq.gz.md5,
mpimg_L8053-1_T240-DMSO-control-0460_S5_R2_001.fastq.gz,
mpimg_L8053-1_T240-DMSO-control-0460_S5_R2_001.fastq.gz.md5,
mpimg_L8054-1_T240-DMSO-control-0461_S6_R1_001.fastq.gz,
mpimg_L8054-1_T240-DMSO-control-0461_S6_R1_001.fastq.gz.md5,
mpimg_L8054-1_T240-DMSO-control-0461_S6_R2_001.fastq.gz,
mpimg_L8054-1_T240-DMSO-control-0461_S6_R2_001.fastq.gz.md5,
mpimg_L8055-1_T240-DMSO-control-0462_S7_R1_001.fastq.gz,
mpimg_L8055-1_T240-DMSO-control-0462_S7_R1_001.fastq.gz.md5,
mpimg_L8055-1_T240-DMSO-control-0462_S7_R2_001.fastq.gz,
mpimg_L8055-1_T240-DMSO-control-0462_S7_R2_001.fastq.gz.md5,
mpimg_L8056-1_T336-DMSO-control-0463_S8_R1_001.fastq.gz,
mpimg_L8056-1_T336-DMSO-control-0463_S8_R1_001.fastq.gz.md5,
mpimg_L8056-1_T336-DMSO-control-0463_S8_R2_001.fastq.gz,
mpimg_L8056-1_T336-DMSO-control-0463_S8_R2_001.fastq.gz.md5,
mpimg_L8057-1_T336-DMSO-control-0464_S9_R1_001.fastq.gz,
mpimg_L8057-1_T336-DMSO-control-0464_S9_R1_001.fastq.gz.md5,
mpimg_L8057-1_T336-DMSO-control-0464_S9_R2_001.fastq.gz,
mpimg_L8057-1_T336-DMSO-control-0464_S9_R2_001.fastq.gz.md5,
mpimg_L8058-1_T336-DMSO-control-0465_S10_R1_001.fastq.gz,
mpimg_L8058-1_T336-DMSO-control-0465_S10_R1_001.fastq.gz.md5,
mpimg_L8058-1_T336-DMSO-control-0465_S10_R2_001.fastq.gz,
mpimg_L8058-1_T336-DMSO-control-0465_S10_R2_001.fastq.gz.md5,
mpimg_L8140-2_T0-0466_S11_R1_001.fastq.gz,
mpimg_L8140-2_T0-0466_S11_R1_001.fastq.gz.md5,
mpimg_L8140-2_T0-0466_S11_R2_001.fastq.gz,
mpimg_L8140-2_T0-0466_S11_R2_001.fastq.gz.md5,
mpimg_L8141-2_T0-0467_S12_R1_001.fastq.gz,
mpimg_L8141-2_T0-0467_S12_R1_001.fastq.gz.md5,
mpimg_L8141-2_T0-0467_S12_R2_001.fastq.gz,
mpimg_L8141-2_T0-0467_S12_R2_001.fastq.gz.md5,
mpimg_L8143-2_T2-Therapeutic-0469_S13_R1_001.fastq.gz,
mpimg_L8143-2_T2-Therapeutic-0469_S13_R1_001.fastq.gz.md5,
mpimg_L8143-2_T2-Therapeutic-0469_S13_R2_001.fastq.gz,
mpimg_L8143-2_T2-Therapeutic-0469_S13_R2_001.fastq.gz.md5,
mpimg_L8144-2_T2-Therapeutic-0470_S14_R1_001.fastq.gz,
mpimg_L8144-2_T2-Therapeutic-0470_S14_R1_001.fastq.gz.md5,
mpimg_L8144-2_T2-Therapeutic-0470_S14_R2_001.fastq.gz,
mpimg_L8144-2_T2-Therapeutic-0470_S14_R2_001.fastq.gz.md5,
mpimg_L8145-2_T2-Therapeutic-0471_S15_R1_001.fastq.gz,
mpimg_L8145-2_T2-Therapeutic-0471_S15_R1_001.fastq.gz.md5,
mpimg_L8145-2_T2-Therapeutic-0471_S15_R2_001.fastq.gz,
mpimg_L8145-2_T2-Therapeutic-0471_S15_R2_001.fastq.gz.md5,
mpimg_L8146-2_T8-Therapeutic-0472_S16_R1_001.fastq.gz,
mpimg_L8146-2_T8-Therapeutic-0472_S16_R1_001.fastq.gz.md5,
mpimg_L8146-2_T8-Therapeutic-0472_S16_R2_001.fastq.gz,
mpimg_L8146-2_T8-Therapeutic-0472_S16_R2_001.fastq.gz.md5,
mpimg_L8147-2_T8-Therapeutic-0473_S17_R1_001.fastq.gz,
mpimg_L8147-2_T8-Therapeutic-0473_S17_R1_001.fastq.gz.md5,
mpimg_L8147-2_T8-Therapeutic-0473_S17_R2_001.fastq.gz,
mpimg_L8147-2_T8-Therapeutic-0473_S17_R2_001.fastq.gz.md5,
mpimg_L8148-2_T8-Therapeutic-0474_S18_R1_001.fastq.gz,
mpimg_L8148-2_T8-Therapeutic-0474_S18_R1_001.fastq.gz.md5,
mpimg_L8148-2_T8-Therapeutic-0474_S18_R2_001.fastq.gz,
mpimg_L8148-2_T8-Therapeutic-0474_S18_R2_001.fastq.gz.md5,
mpimg_L8149-2_T24-Therapeutic-0475_S19_R1_001.fastq.gz,
mpimg_L8149-2_T24-Therapeutic-0475_S19_R1_001.fastq.gz.md5,
mpimg_L8149-2_T24-Therapeutic-0475_S19_R2_001.fastq.gz,
mpimg_L8149-2_T24-Therapeutic-0475_S19_R2_001.fastq.gz.md5,
mpimg_L8150-2_T24-Therapeutic-0476_S20_R1_001.fastq.gz,
mpimg_L8150-2_T24-Therapeutic-0476_S20_R1_001.fastq.gz.md5,
mpimg_L8150-2_T24-Therapeutic-0476_S20_R2_001.fastq.gz,
mpimg_L8150-2_T24-Therapeutic-0476_S20_R2_001.fastq.gz.md5,
mpimg_L8151-2_T24-Therapeutic-0477_S25_R1_001.fastq.gz,
mpimg_L8151-2_T24-Therapeutic-0477_S25_R1_001.fastq.gz.md5,
mpimg_L8151-2_T24-Therapeutic-0477_S25_R2_001.fastq.gz,
mpimg_L8151-2_T24-Therapeutic-0477_S25_R2_001.fastq.gz.md5,
mpimg_L8152-1_T72-Therapeutic-0478_S21_R1_001.fastq.gz,
mpimg_L8152-1_T72-Therapeutic-0478_S21_R1_001.fastq.gz.md5,
mpimg_L8152-1_T72-Therapeutic-0478_S21_R2_001.fastq.gz,
mpimg_L8152-1_T72-Therapeutic-0478_S21_R2_001.fastq.gz.md5,
mpimg_L8153-1_T72-Therapeutic-0479_S22_R1_001.fastq.gz,
mpimg_L8153-1_T72-Therapeutic-0479_S22_R1_001.fastq.gz.md5,
mpimg_L8153-1_T72-Therapeutic-0479_S22_R2_001.fastq.gz,
mpimg_L8153-1_T72-Therapeutic-0479_S22_R2_001.fastq.gz.md5,
mpimg_L8154-1_T72-Therapeutic-0480_S23_R1_001.fastq.gz,
mpimg_L8154-1_T72-Therapeutic-0480_S23_R1_001.fastq.gz.md5,
mpimg_L8154-1_T72-Therapeutic-0480_S23_R2_001.fastq.gz,
mpimg_L8154-1_T72-Therapeutic-0480_S23_R2_001.fastq.gz.md5,
mpimg_L8155-1_T168-Therapeutic-0481_S24_R1_001.fastq.gz,
mpimg_L8155-1_T168-Therapeutic-0481_S24_R1_001.fastq.gz.md5,
mpimg_L8155-1_T168-Therapeutic-0481_S24_R2_001.fastq.gz,
mpimg_L8155-1_T168-Therapeutic-0481_S24_R2_001.fastq.gz.md5,
mpimg_L8156-1_T168-Therapeutic-0482_S26_R1_001.fastq.gz,
mpimg_L8156-1_T168-Therapeutic-0482_S26_R1_001.fastq.gz.md5,
mpimg_L8156-1_T168-Therapeutic-0482_S26_R2_001.fastq.gz,
mpimg_L8156-1_T168-Therapeutic-0482_S26_R2_001.fastq.gz.md5,
mpimg_L8157-1_T168-Therapeutic-0483_S27_R1_001.fastq.gz,
mpimg_L8157-1_T168-Therapeutic-0483_S27_R1_001.fastq.gz.md5,
mpimg_L8157-1_T168-Therapeutic-0483_S27_R2_001.fastq.gz,
mpimg_L8157-1_T168-Therapeutic-0483_S27_R2_001.fastq.gz.md5,
mpimg_L8158-1_T240-Therapeutic-0484_S28_R1_001.fastq.gz,
mpimg_L8158-1_T240-Therapeutic-0484_S28_R1_001.fastq.gz.md5,
mpimg_L8158-1_T240-Therapeutic-0484_S28_R2_001.fastq.gz,
mpimg_L8158-1_T240-Therapeutic-0484_S28_R2_001.fastq.gz.md5,
mpimg_L8159-1_T240-Therapeutic-0485_S29_R1_001.fastq.gz,
mpimg_L8159-1_T240-Therapeutic-0485_S29_R1_001.fastq.gz.md5,
mpimg_L8159-1_T240-Therapeutic-0485_S29_R2_001.fastq.gz,
mpimg_L8159-1_T240-Therapeutic-0485_S29_R2_001.fastq.gz.md5,
mpimg_L8160-1_T240-Therapeutic-0486_S30_R1_001.fastq.gz,
mpimg_L8160-1_T240-Therapeutic-0486_S30_R1_001.fastq.gz.md5,
mpimg_L8160-1_T240-Therapeutic-0486_S30_R2_001.fastq.gz,
mpimg_L8160-1_T240-Therapeutic-0486_S30_R2_001.fastq.gz.md5,
mpimg_L8161-1_T336-Therapeutic-0487_S31_R1_001.fastq.gz,
mpimg_L8161-1_T336-Therapeutic-0487_S31_R1_001.fastq.gz.md5,
mpimg_L8161-1_T336-Therapeutic-0487_S31_R2_001.fastq.gz,
mpimg_L8161-1_T336-Therapeutic-0487_S31_R2_001.fastq.gz.md5,
mpimg_L8162-1_T336-Therapeutic-0488_S32_R1_001.fastq.gz,
mpimg_L8162-1_T336-Therapeutic-0488_S32_R1_001.fastq.gz.md5,
mpimg_L8162-1_T336-Therapeutic-0488_S32_R2_001.fastq.gz,
mpimg_L8162-1_T336-Therapeutic-0488_S32_R2_001.fastq.gz.md5,
mpimg_L8163-1_T336-Therapeutic-0489_S33_R1_001.fastq.gz,
mpimg_L8163-1_T336-Therapeutic-0489_S33_R1_001.fastq.gz.md5,
mpimg_L8163-1_T336-Therapeutic-0489_S33_R2_001.fastq.gz,
mpimg_L8163-1_T336-Therapeutic-0489_S33_R2_001.fastq.gz.md5,
mpimg_L8164-1_T2-Toxic-0490_S34_R1_001.fastq.gz,
mpimg_L8164-1_T2-Toxic-0490_S34_R1_001.fastq.gz.md5,
mpimg_L8164-1_T2-Toxic-0490_S34_R2_001.fastq.gz,
mpimg_L8164-1_T2-Toxic-0490_S34_R2_001.fastq.gz.md5,
mpimg_L8165-1_T2-Toxic-0491_S35_R1_001.fastq.gz,
mpimg_L8165-1_T2-Toxic-0491_S35_R1_001.fastq.gz.md5,
mpimg_L8165-1_T2-Toxic-0491_S35_R2_001.fastq.gz,
mpimg_L8165-1_T2-Toxic-0491_S35_R2_001.fastq.gz.md5,
mpimg_L8166-1_T2-Toxic-0492_S36_R1_001.fastq.gz,
mpimg_L8166-1_T2-Toxic-0492_S36_R1_001.fastq.gz.md5,
mpimg_L8166-1_T2-Toxic-0492_S36_R2_001.fastq.gz,
mpimg_L8166-1_T2-Toxic-0492_S36_R2_001.fastq.gz.md5,
mpimg_L8167-1_T8-Toxic-0493_S37_R1_001.fastq.gz,
mpimg_L8167-1_T8-Toxic-0493_S37_R1_001.fastq.gz.md5,
mpimg_L8167-1_T8-Toxic-0493_S37_R2_001.fastq.gz,
mpimg_L8167-1_T8-Toxic-0493_S37_R2_001.fastq.gz.md5,
mpimg_L8168-1_T8-Toxic-0494_S38_R1_001.fastq.gz,
mpimg_L8168-1_T8-Toxic-0494_S38_R1_001.fastq.gz.md5,
mpimg_L8168-1_T8-Toxic-0494_S38_R2_001.fastq.gz,
mpimg_L8168-1_T8-Toxic-0494_S38_R2_001.fastq.gz.md5,
mpimg_L8169-1_T8-Toxic-0495_S39_R1_001.fastq.gz,
mpimg_L8169-1_T8-Toxic-0495_S39_R1_001.fastq.gz.md5,
mpimg_L8169-1_T8-Toxic-0495_S39_R2_001.fastq.gz,
mpimg_L8169-1_T8-Toxic-0495_S39_R2_001.fastq.gz.md5,
mpimg_L8170-1_T24-Toxic-0496_S40_R1_001.fastq.gz,
mpimg_L8170-1_T24-Toxic-0496_S40_R1_001.fastq.gz.md5,
mpimg_L8170-1_T24-Toxic-0496_S40_R2_001.fastq.gz,
mpimg_L8170-1_T24-Toxic-0496_S40_R2_001.fastq.gz.md5,
mpimg_L8171-1_T24-Toxic-0497_S4_R1_001.fastq.gz,
mpimg_L8171-1_T24-Toxic-0497_S4_R1_001.fastq.gz.md5,
mpimg_L8171-1_T24-Toxic-0497_S4_R2_001.fastq.gz,
mpimg_L8171-1_T24-Toxic-0497_S4_R2_001.fastq.gz.md5,
mpimg_L8172-1_T24-Toxic-0498_S5_R1_001.fastq.gz,
mpimg_L8172-1_T24-Toxic-0498_S5_R1_001.fastq.gz.md5,
mpimg_L8172-1_T24-Toxic-0498_S5_R2_001.fastq.gz,
mpimg_L8172-1_T24-Toxic-0498_S5_R2_001.fastq.gz.md5,
mpimg_L8173-1_T72-Toxic-0499_S1_R1_001.fastq.gz,
mpimg_L8173-1_T72-Toxic-0499_S1_R1_001.fastq.gz.md5,
mpimg_L8173-1_T72-Toxic-0499_S1_R2_001.fastq.gz,
mpimg_L8173-1_T72-Toxic-0499_S1_R2_001.fastq.gz.md5,
mpimg_L8174-1_T72-Toxic-0500_S2_R1_001.fastq.gz,
mpimg_L8174-1_T72-Toxic-0500_S2_R1_001.fastq.gz.md5,
mpimg_L8174-1_T72-Toxic-0500_S2_R2_001.fastq.gz,
mpimg_L8174-1_T72-Toxic-0500_S2_R2_001.fastq.gz.md5,
mpimg_L8175-1_T72-Toxic-0501_S3_R1_001.fastq.gz,
mpimg_L8175-1_T72-Toxic-0501_S3_R1_001.fastq.gz.md5,
mpimg_L8175-1_T72-Toxic-0501_S3_R2_001.fastq.gz,
mpimg_L8175-1_T72-Toxic-0501_S3_R2_001.fastq.gz.md5,
mpimg_L8176-1_T168-Toxic-0502_S7_R1_001.fastq.gz,
mpimg_L8176-1_T168-Toxic-0502_S7_R1_001.fastq.gz.md5,
mpimg_L8176-1_T168-Toxic-0502_S7_R2_001.fastq.gz,
mpimg_L8176-1_T168-Toxic-0502_S7_R2_001.fastq.gz.md5,
mpimg_L8177-1_T168-Toxic-0503_S8_R1_001.fastq.gz,
mpimg_L8177-1_T168-Toxic-0503_S8_R1_001.fastq.gz.md5,
mpimg_L8177-1_T168-Toxic-0503_S8_R2_001.fastq.gz,
mpimg_L8177-1_T168-Toxic-0503_S8_R2_001.fastq.gz.md5,
mpimg_L8178-1_T168-Toxic-0504_S9_R1_001.fastq.gz,
mpimg_L8178-1_T168-Toxic-0504_S9_R1_001.fastq.gz.md5,
mpimg_L8178-1_T168-Toxic-0504_S9_R2_001.fastq.gz,
mpimg_L8178-1_T168-Toxic-0504_S9_R2_001.fastq.gz.md5,
mpimg_L8179-1_T240-Toxic-0505_S10_R1_001.fastq.gz,
mpimg_L8179-1_T240-Toxic-0505_S10_R1_001.fastq.gz.md5,
mpimg_L8179-1_T240-Toxic-0505_S10_R2_001.fastq.gz,
mpimg_L8179-1_T240-Toxic-0505_S10_R2_001.fastq.gz.md5,
mpimg_L8180-1_T240-Toxic-0506_S11_R1_001.fastq.gz,
mpimg_L8180-1_T240-Toxic-0506_S11_R1_001.fastq.gz.md5,
mpimg_L8180-1_T240-Toxic-0506_S11_R2_001.fastq.gz,
mpimg_L8180-1_T240-Toxic-0506_S11_R2_001.fastq.gz.md5,
mpimg_L8181-1_T240-Toxic-0507_S12_R1_001.fastq.gz,
mpimg_L8181-1_T240-Toxic-0507_S12_R1_001.fastq.gz.md5,
mpimg_L8181-1_T240-Toxic-0507_S12_R2_001.fastq.gz,
mpimg_L8181-1_T240-Toxic-0507_S12_R2_001.fastq.gz.md5,
mpimg_L8376-1_T0-Acetaminophen-0508_S13_R1_001.fastq.gz,
mpimg_L8376-1_T0-Acetaminophen-0508_S13_R1_001.fastq.gz.md5,
mpimg_L8376-1_T0-Acetaminophen-0508_S13_R2_001.fastq.gz,
mpimg_L8376-1_T0-Acetaminophen-0508_S13_R2_001.fastq.gz.md5,
mpimg_L8377-1_T0-Acetaminophen-0509_S14_R1_001.fastq.gz,
mpimg_L8377-1_T0-Acetaminophen-0509_S14_R1_001.fastq.gz.md5,
mpimg_L8377-1_T0-Acetaminophen-0509_S14_R2_001.fastq.gz,
mpimg_L8377-1_T0-Acetaminophen-0509_S14_R2_001.fastq.gz.md5,
mpimg_L8378-1_T0-Acetaminophen-0510_S15_R1_001.fastq.gz,
mpimg_L8378-1_T0-Acetaminophen-0510_S15_R1_001.fastq.gz.md5,
mpimg_L8378-1_T0-Acetaminophen-0510_S15_R2_001.fastq.gz,
mpimg_L8378-1_T0-Acetaminophen-0510_S15_R2_001.fastq.gz.md5,
mpimg_L8379-1_T2-Acetaminophen-therapeutic-0511_S16_R1_001.fastq.gz,
mpimg_L8379-1_T2-Acetaminophen-therapeutic-0511_S16_R1_001.fastq.gz.md5,
mpimg_L8379-1_T2-Acetaminophen-therapeutic-0511_S16_R2_001.fastq.gz,
mpimg_L8379-1_T2-Acetaminophen-therapeutic-0511_S16_R2_001.fastq.gz.md5,
mpimg_L8380-1_T2-Acetaminophen-therapeutic-0512_S17_R1_001.fastq.gz,
mpimg_L8380-1_T2-Acetaminophen-therapeutic-0512_S17_R1_001.fastq.gz.md5,
mpimg_L8380-1_T2-Acetaminophen-therapeutic-0512_S17_R2_001.fastq.gz,
mpimg_L8380-1_T2-Acetaminophen-therapeutic-0512_S17_R2_001.fastq.gz.md5,
mpimg_L8381-1_T2-Acetaminophen-therapeutic-0513_S18_R1_001.fastq.gz,
mpimg_L8381-1_T2-Acetaminophen-therapeutic-0513_S18_R1_001.fastq.gz.md5,
mpimg_L8381-1_T2-Acetaminophen-therapeutic-0513_S18_R2_001.fastq.gz,
mpimg_L8381-1_T2-Acetaminophen-therapeutic-0513_S18_R2_001.fastq.gz.md5,
mpimg_L8382-1_T8-Acetaminophen-therapeutic-0514_S19_R1_001.fastq.gz,
mpimg_L8382-1_T8-Acetaminophen-therapeutic-0514_S19_R1_001.fastq.gz.md5,
mpimg_L8382-1_T8-Acetaminophen-therapeutic-0514_S19_R2_001.fastq.gz,
mpimg_L8382-1_T8-Acetaminophen-therapeutic-0514_S19_R2_001.fastq.gz.md5,
mpimg_L8383-1_T8-Acetaminophen-therapeutic-0515_S20_R1_001.fastq.gz,
mpimg_L8383-1_T8-Acetaminophen-therapeutic-0515_S20_R1_001.fastq.gz.md5,
mpimg_L8383-1_T8-Acetaminophen-therapeutic-0515_S20_R2_001.fastq.gz,
mpimg_L8383-1_T8-Acetaminophen-therapeutic-0515_S20_R2_001.fastq.gz.md5,
mpimg_L8384-1_T8-Acetaminophen-therapeutic-0516_S21_R1_001.fastq.gz,
mpimg_L8384-1_T8-Acetaminophen-therapeutic-0516_S21_R1_001.fastq.gz.md5,
mpimg_L8384-1_T8-Acetaminophen-therapeutic-0516_S21_R2_001.fastq.gz,
mpimg_L8384-1_T8-Acetaminophen-therapeutic-0516_S21_R2_001.fastq.gz.md5,
mpimg_L8385-1_T24-Acetaminophen-therapeutic-0517_S22_R1_001.fastq.gz,
mpimg_L8385-1_T24-Acetaminophen-therapeutic-0517_S22_R1_001.fastq.gz.md5,
mpimg_L8385-1_T24-Acetaminophen-therapeutic-0517_S22_R2_001.fastq.gz,
mpimg_L8385-1_T24-Acetaminophen-therapeutic-0517_S22_R2_001.fastq.gz.md5,
mpimg_L8386-1_T24-Acetaminophen-therapeutic-0518_S23_R1_001.fastq.gz,
mpimg_L8386-1_T24-Acetaminophen-therapeutic-0518_S23_R1_001.fastq.gz.md5,
mpimg_L8386-1_T24-Acetaminophen-therapeutic-0518_S23_R2_001.fastq.gz,
mpimg_L8386-1_T24-Acetaminophen-therapeutic-0518_S23_R2_001.fastq.gz.md5,
mpimg_L8387-1_T24-Acetaminophen-therapeutic-0519_S24_R1_001.fastq.gz,
mpimg_L8387-1_T24-Acetaminophen-therapeutic-0519_S24_R1_001.fastq.gz.md5,
mpimg_L8387-1_T24-Acetaminophen-therapeutic-0519_S24_R2_001.fastq.gz,
mpimg_L8387-1_T24-Acetaminophen-therapeutic-0519_S24_R2_001.fastq.gz.md5,
mpimg_L8388-1_T72-Acetaminophen-therapeutic-0520_S25_R1_001.fastq.gz,
mpimg_L8388-1_T72-Acetaminophen-therapeutic-0520_S25_R1_001.fastq.gz.md5,
mpimg_L8388-1_T72-Acetaminophen-therapeutic-0520_S25_R2_001.fastq.gz,
mpimg_L8388-1_T72-Acetaminophen-therapeutic-0520_S25_R2_001.fastq.gz.md5,
mpimg_L8389-1_T72-Acetaminophen-therapeutic-0521_S26_R1_001.fastq.gz,
mpimg_L8389-1_T72-Acetaminophen-therapeutic-0521_S26_R1_001.fastq.gz.md5,
mpimg_L8389-1_T72-Acetaminophen-therapeutic-0521_S26_R2_001.fastq.gz,
mpimg_L8389-1_T72-Acetaminophen-therapeutic-0521_S26_R2_001.fastq.gz.md5,
mpimg_L8390-1_T72-Acetaminophen-therapeutic-0522_S27_R1_001.fastq.gz,
mpimg_L8390-1_T72-Acetaminophen-therapeutic-0522_S27_R1_001.fastq.gz.md5,
mpimg_L8390-1_T72-Acetaminophen-therapeutic-0522_S27_R2_001.fastq.gz,
mpimg_L8390-1_T72-Acetaminophen-therapeutic-0522_S27_R2_001.fastq.gz.md5,
mpimg_L8391-1_T168-Acetaminophen-therapeutic-0523_S28_R1_001.fastq.gz,
mpimg_L8391-1_T168-Acetaminophen-therapeutic-0523_S28_R1_001.fastq.gz.md5,
mpimg_L8391-1_T168-Acetaminophen-therapeutic-0523_S28_R2_001.fastq.gz,
mpimg_L8391-1_T168-Acetaminophen-therapeutic-0523_S28_R2_001.fastq.gz.md5,
mpimg_L8392-1_T168-Acetaminophen-therapeutic-0524_S29_R1_001.fastq.gz,
mpimg_L8392-1_T168-Acetaminophen-therapeutic-0524_S29_R1_001.fastq.gz.md5,
mpimg_L8392-1_T168-Acetaminophen-therapeutic-0524_S29_R2_001.fastq.gz,
mpimg_L8392-1_T168-Acetaminophen-therapeutic-0524_S29_R2_001.fastq.gz.md5,
mpimg_L8393-1_T168-Acetaminophen-therapeutic-0525_S30_R1_001.fastq.gz,
mpimg_L8393-1_T168-Acetaminophen-therapeutic-0525_S30_R1_001.fastq.gz.md5,
mpimg_L8393-1_T168-Acetaminophen-therapeutic-0525_S30_R2_001.fastq.gz,
mpimg_L8393-1_T168-Acetaminophen-therapeutic-0525_S30_R2_001.fastq.gz.md5,
mpimg_L8394-1_T240-Acetaminophen-therapeutic-0526_S31_R1_001.fastq.gz,
mpimg_L8394-1_T240-Acetaminophen-therapeutic-0526_S31_R1_001.fastq.gz.md5,
mpimg_L8394-1_T240-Acetaminophen-therapeutic-0526_S31_R2_001.fastq.gz,
mpimg_L8394-1_T240-Acetaminophen-therapeutic-0526_S31_R2_001.fastq.gz.md5,
mpimg_L8395-1_T240-Acetaminophen-therapeutic-0527_S32_R1_001.fastq.gz,
mpimg_L8395-1_T240-Acetaminophen-therapeutic-0527_S32_R1_001.fastq.gz.md5,
mpimg_L8395-1_T240-Acetaminophen-therapeutic-0527_S32_R2_001.fastq.gz,
mpimg_L8395-1_T240-Acetaminophen-therapeutic-0527_S32_R2_001.fastq.gz.md5,
mpimg_L8396-1_T240-Acetaminophen-therapeutic-0528_S33_R1_001.fastq.gz,
mpimg_L8396-1_T240-Acetaminophen-therapeutic-0528_S33_R1_001.fastq.gz.md5,
mpimg_L8396-1_T240-Acetaminophen-therapeutic-0528_S33_R2_001.fastq.gz,
mpimg_L8396-1_T240-Acetaminophen-therapeutic-0528_S33_R2_001.fastq.gz.md5,
mpimg_L8397-1_T336-Acetaminophen-therapeutic-0529_S34_R1_001.fastq.gz,
mpimg_L8397-1_T336-Acetaminophen-therapeutic-0529_S34_R1_001.fastq.gz.md5,
mpimg_L8397-1_T336-Acetaminophen-therapeutic-0529_S34_R2_001.fastq.gz,
mpimg_L8397-1_T336-Acetaminophen-therapeutic-0529_S34_R2_001.fastq.gz.md5,
mpimg_L8398-1_T336-Acetaminophen-therapeutic-0530_S35_R1_001.fastq.gz,
mpimg_L8398-1_T336-Acetaminophen-therapeutic-0530_S35_R1_001.fastq.gz.md5,
mpimg_L8398-1_T336-Acetaminophen-therapeutic-0530_S35_R2_001.fastq.gz,
mpimg_L8398-1_T336-Acetaminophen-therapeutic-0530_S35_R2_001.fastq.gz.md5,
mpimg_L8399-1_T336-Acetaminophen-therapeutic-0531_S36_R1_001.fastq.gz,
mpimg_L8399-1_T336-Acetaminophen-therapeutic-0531_S36_R1_001.fastq.gz.md5,
mpimg_L8399-1_T336-Acetaminophen-therapeutic-0531_S36_R2_001.fastq.gz,
mpimg_L8399-1_T336-Acetaminophen-therapeutic-0531_S36_R2_001.fastq.gz.md5,
mpimg_L8400-1_T2-Acetaminophen-toxic-0532_S37_R1_001.fastq.gz,
mpimg_L8400-1_T2-Acetaminophen-toxic-0532_S37_R1_001.fastq.gz.md5,
mpimg_L8400-1_T2-Acetaminophen-toxic-0532_S37_R2_001.fastq.gz,
mpimg_L8400-1_T2-Acetaminophen-toxic-0532_S37_R2_001.fastq.gz.md5,
mpimg_L8401-1_T2-Acetaminophen-toxic-0533_S38_R1_001.fastq.gz,
mpimg_L8401-1_T2-Acetaminophen-toxic-0533_S38_R1_001.fastq.gz.md5,
mpimg_L8401-1_T2-Acetaminophen-toxic-0533_S38_R2_001.fastq.gz,
mpimg_L8401-1_T2-Acetaminophen-toxic-0533_S38_R2_001.fastq.gz.md5,
mpimg_L8402-1_T2-Acetaminophen-toxic-0534_S39_R1_001.fastq.gz,
mpimg_L8402-1_T2-Acetaminophen-toxic-0534_S39_R1_001.fastq.gz.md5,
mpimg_L8402-1_T2-Acetaminophen-toxic-0534_S39_R2_001.fastq.gz,
mpimg_L8402-1_T2-Acetaminophen-toxic-0534_S39_R2_001.fastq.gz.md5,
mpimg_L8403-1_T8-Acetaminophen-toxic-0535_S40_R1_001.fastq.gz,
mpimg_L8403-1_T8-Acetaminophen-toxic-0535_S40_R1_001.fastq.gz.md5,
mpimg_L8403-1_T8-Acetaminophen-toxic-0535_S40_R2_001.fastq.gz,
mpimg_L8403-1_T8-Acetaminophen-toxic-0535_S40_R2_001.fastq.gz.md5,
mpimg_L8404-1_T8-Acetaminophen-toxic-0536_S41_R1_001.fastq.gz,
mpimg_L8404-1_T8-Acetaminophen-toxic-0536_S41_R1_001.fastq.gz.md5,
mpimg_L8404-1_T8-Acetaminophen-toxic-0536_S41_R2_001.fastq.gz,
mpimg_L8404-1_T8-Acetaminophen-toxic-0536_S41_R2_001.fastq.gz.md5,
mpimg_L8405-1_T8-Acetaminophen-toxic-0537_S11_R1_001.fastq.gz,
